Type,Price/m,Bedrooms,Location,Area,URL
Flat,K5500,2,,Lusaka | chalala,https://sakilahomes.com/post/2137/2-bedroom--chalala--k5500/
house,K6000,3,,Lusaka | Cheston,https://sakilahomes.com/post/2138/3-bedroom--chelstone--k6000/
Flat,K7000,2,,Lusaka | chalala,https://sakilahomes.com/post/2139/2-bedroom--chalala--k7000/
house,K6500,2,,Lusaka | makeni,https://sakilahomes.com/post/2140/2-bedroom--makeni--k6500/
house,K7000,2,,Lusaka | makeni,https://sakilahomes.com/post/2141/2-bedroom--makeni--k7000/
Flat,K7500,2,,Lusaka | libala-south,https://sakilahomes.com/post/2142/2-bedroom--libala-south--k7500/
house,K10000,3,,Lusaka | ibex hill,https://sakilahomes.com/post/2143/3-bedroom--ibex-meanwood--k10000/
house,K6500,3,,Lusaka | waterfall,https://sakilahomes.com/post/2144/3-bedroom--waterfalls--k6500/
house,K8500,3,,Lusaka | chalala,https://sakilahomes.com/post/2145/3-bedroom--chalala--k8500/
Flat,K7000,2,,Lusaka | salama park,https://sakilahomes.com/post/2146/2-bedroom--salama-park--k7000/
Flat,K9000,3,,Lusaka | makeni,https://sakilahomes.com/post/2147/3-bedroom--makeni--k9000/
Flat,K7500,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2148/2-bedroom--ibex-hill--k7500/
Flat,K9000,3,,Lusaka | libala-south,https://sakilahomes.com/post/2149/3-bedroom--libala-south--k9000/
house,K8000,3,,Lusaka | meanwood,https://sakilahomes.com/post/2150/3-bedroom--meanwood-vorna-valley--k8000/
house,K10000,3,,Lusaka | chalala,https://sakilahomes.com/post/2151/3-bedroom--chalala--k10000/
Flat,K6000,3,,Lusaka | libala-south,https://sakilahomes.com/post/2152/3-bedroom--libala-south--k6000/
Flat,K9500,2,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/2153/2-bedroom--meanwood-ndeke--k9500/
Flat,K7500,3,,Lusaka | makeni,https://sakilahomes.com/post/2154/3-bedroom--makeni--k7500/
Flat,K10000,2,,Lusaka | chamba valley,https://sakilahomes.com/post/2155/2-bedroom--chamba-valley--k10000/
inside_room,K1600,1,,Lusaka | kaunda_square,https://sakilahomes.com/post/2156/inside-room--kaunda-square--k1600/
inside_room,K2000,1,,Lusaka | phi area,https://sakilahomes.com/post/2157/inside-room--phi--k2000/
Flat,K8000,3,,Lusaka | lilayi,https://sakilahomes.com/post/2158/3-bedroom--lilayi--k8000/
house,K10000,3,,Lusaka | silverest,https://sakilahomes.com/post/2159/3-bedroom---silverest--k10000/
bedsitter,K2500,1,,Lusaka | chalala,https://sakilahomes.com/post/2160/bedsitter--chalala--k2500/
Flat,K4200,2,,Lusaka | chalala,https://sakilahomes.com/post/2161/2-bedroom--chalala--k4200/
Flat,K7000,2,,Lusaka | chalala,https://sakilahomes.com/post/2162/2-bedroom--chalala--k7000/
Flat,K7000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2163/2-bedroom--ibex--k7000/
Flat,K4200,1,,Lusaka | makeni,https://sakilahomes.com/post/2180/1-bedroom--makeni--k4200/
house,K6000,3,,Lusaka | makeni,https://sakilahomes.com/post/2181/3-bedroom--waterfalls--k6000/
Flat,K7000,2,,Lusaka | libala-south,https://sakilahomes.com/post/2182/2-bedroom--libala-south--k7000/
Flat,K10000,3,,Lusaka | chalala,https://sakilahomes.com/post/2183/3-bedroom--chalala--k-10000/
Flat,K5500,2,,Lusaka | makeni,https://sakilahomes.com/post/2184/2-bedroom--makeni--k5500/
house,K4000,1,,Lusaka | makeni,https://sakilahomes.com/post/2185/1-bedroom--makeni--k4000/
Flat,K4500,1,,Lusaka | woodlands,https://sakilahomes.com/post/2186/1-bedroom--woodlands--k4500/
house,K9000,3,,Lusaka | chalala,https://sakilahomes.com/post/2187/3-bedroom--chalala--k9000/
Flat,K10000,2,,Lusaka | avondale,https://sakilahomes.com/post/2188/2-bedroom--avondale--k10000/
Cottage,K2500,1,,Lusaka | chilenje,https://sakilahomes.com/post/2189/cottage--chilenje--k2500/
house,K3500,1,,Lusaka | Cheston,https://sakilahomes.com/post/2190/1-bedroom--chelston--k3500/
house,K8000,3,,Lusaka | makeni,https://sakilahomes.com/post/2191/3-bedroom--makeni--k-8000/
Flat,K8000,3,,Lusaka | meanwood,https://sakilahomes.com/post/2192/3--bedroom--meanwood-ibex--k8000/
house,K9500,3,,Lusaka | ibex hill,https://sakilahomes.com/post/2193/3-bedroom-ibex-hill--k9500/
Flat,K6500,3,,Lusaka | salama park,https://sakilahomes.com/post/2194/3-bedroom-salama-park--k6500/
Flat,K10000,2,,Lusaka | chalala,https://sakilahomes.com/post/2195/2-bedroom-chalala--k10000/
Flat,K4000,2,,Lusaka | Cheston,https://sakilahomes.com/post/2196/2-bedroom--chelston--k4000/
Flat,K6500,2,,Lusaka | chalala,https://sakilahomes.com/post/2197/2-bedroom--chalala--k6500/
Flat,K5000,1,,Lusaka | makeni,https://sakilahomes.com/post/2198/1-bedroom--makeni--k5000/
house,K7000,3,,Lusaka | makeni,https://sakilahomes.com/post/2199/3-bedroom--makeni--k7000/
Flat,K8500,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2200/2-bedroom--ibex-hill--k8500/
Flat,K7000,2,,Lusaka | woodlands,https://sakilahomes.com/post/2201/2-bedroom--woodlands--k7000/
Flat,K7500,2,,Lusaka | lilayi,https://sakilahomes.com/post/2202/2-bedroom--lilayi--k7500/
Flat,K8000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2203/2-bedroom--ibex--k8000/
bedsitter,K1800,1,,Lusaka | chalala,https://sakilahomes.com/post/2204/bedsitter--chalala--k1800/
Flat,K6000,2,,Lusaka | silverest,https://sakilahomes.com/post/2205/2-bedroom--silverest--k6000/
Flat,K5200,2,,Lusaka | chalala,https://sakilahomes.com/post/2206/2-bedroom--chalala--k5200/
Flat,K7000,3,,Lusaka | makeni,https://sakilahomes.com/post/2207/3-bedroom--makeni--k7000/
bedsitter,K2000,1,,Lusaka | chalala,https://sakilahomes.com/post/2208/bedsitter-chalala-k2000/
Flat,K6000,1,,Lusaka | lilayi,https://sakilahomes.com/post/2209/3-bedrooms-lilayi-k6000/
house,K9500,3,,Lusaka | avondale,https://sakilahomes.com/post/2210/3-bedroom--avondale--k9500/
Flat,K7000,2,,Lusaka | makeni,https://sakilahomes.com/post/2211/2-bedroom--makeni--k7000/
Flat,K4000,1,,Lusaka | chalala,https://sakilahomes.com/post/2212/1-bedroom-chalala--k4000/
Flat,K8500,3,,Lusaka | chalala,https://sakilahomes.com/post/2213/3-bedroom--chalala--k8500/
Flat,K10000,3,,Lusaka | libala-south,https://sakilahomes.com/post/2230/3-bedroom--libala-south--k10000/
inside_room,K1200,1,,Lusaka | kaunda_square,https://sakilahomes.com/post/2231/inside-room--kaunda-square-k1200/
house,K7000,3,,Lusaka | chamba valley,https://sakilahomes.com/post/2232/3-bedroom--chamba-valley--k7000/
house,K9500,3,,Lusaka | ibex hill,https://sakilahomes.com/post/2233/3-bedroom--ibex-hill--k9500-/
Flat,K7000,2,,Lusaka | chalala,https://sakilahomes.com/post/2234/2-bedroom--chalala--k7000/
Flat,K7000,2,,Lusaka | new kasama,https://sakilahomes.com/post/2235/2-bedroom--new-kasama--k7000/
Flat,K7000,2,,Lusaka | chalala,https://sakilahomes.com/post/2236/2-bedrooms-chalala--k7000/
house,K10000,4,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/2237/4-bedroom--meanwood-ndeke--k10000/
Flat,K6000,1,,Lusaka | silverest,https://sakilahomes.com/post/2238/1-bedroom--silverest-k6000/
Flat,K7500,1,,Lusaka | meanwood,https://sakilahomes.com/post/2239/1-bedroom--ibex-meanwood--k7500/
inside_room,K1700,1,,Lusaka | makeni,https://sakilahomes.com/post/2240/inside-room--makeni--k1700/
Flat,K5000,2,,Lusaka | makeni,https://sakilahomes.com/post/2241/2-bedroom--makeni--k5000/
Flat,K9000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2242/2-bedroom--ibex-hill--k9000/
Flat,K9000,3,,Lusaka | meanwood,https://sakilahomes.com/post/2243/3-bedroom--meanwood-vorna-valley--k9000/
Flat,K6000,2,,Lusaka | libala-south,https://sakilahomes.com/post/2244/2-bedroom--libala-south--k6000/
house,K5500,2,,Lusaka | waterfall,https://sakilahomes.com/post/2245/2-bedroom--waterfalls--k5500/
Flat,K6000,1,,Lusaka | silverest,https://sakilahomes.com/post/2246/1-bedroom--silverest--k6000/
Flat,K8500,3,,Lusaka | salama park,https://sakilahomes.com/post/2247/3-bedroom--salama-park--k8500/
Flat,K8000,3,,Lusaka | lilayi,https://sakilahomes.com/post/2248/3-bedroom--lilayi--k8000/
Flat,K10000,3,,Lusaka | chalala,https://sakilahomes.com/post/2249/3-bedroom--chalala--k10000/
Flat,K8500,2,,Lusaka | avondale,https://sakilahomes.com/post/2250/2-bedroom--avondale--k8500/
Flat,K7000,2,,Lusaka | makeni,https://sakilahomes.com/post/2251/2-bedroom--makeni--k7000/
Flat,K7000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2252/2-bedroom--ibex-hill--k7000/
house,K4000,2,,Lusaka | makeni,https://sakilahomes.com/post/2253/2-bedroom--makeni--k4000/
Flat,K3000,1,,Lusaka | chalala,https://sakilahomes.com/post/2254/1-bedroom--chalala--k3000/
Flat,K8000,2,,Lusaka | meanwood,https://sakilahomes.com/post/2255/2-bedroom--meanwood-ibex--k8000/
Flat,K6000,1,,Lusaka | salama park,https://sakilahomes.com/post/2256/1-bedroom--salama-park--k6000/
house,K8000,3,,Lusaka | salama park,https://sakilahomes.com/post/2257/3-bedroom--salama-park--k8000/
house,K8000,2,,Lusaka | makeni,https://sakilahomes.com/post/2258/2-bedroom--makeni--k8000/
Flat,K10000,3,,Lusaka | ibex hill,https://sakilahomes.com/post/2259/3-bedroom--ibex-hill--k10000/
Flat,K7500,3,,Lusaka | chalala,https://sakilahomes.com/post/2260/3-bedroom--chalala--k7500/
Flat,K7500,3,,Lusaka | chalala,https://sakilahomes.com/post/2261/3-bedroom--chalala--k7500/
Flat,K5500,2,,Lusaka | lilayi,https://sakilahomes.com/post/2262/2-bedroom--lilayi--k5500/
Flat,K6500,1,,Lusaka | chalala,https://sakilahomes.com/post/2264/1-bedroom--chalala--k6500/
Flat,K6500,2,,Lusaka | obama,https://sakilahomes.com/post/2281/2-bedroom--obama--k6500/
Flat,K6500,2,,Lusaka | lilayi,https://sakilahomes.com/post/2282/2-bedroom--lilayi--k6500/
Flat,K8000,2,,Lusaka | makeni,https://sakilahomes.com/post/2283/2-bedroom--makeni--k8000/
Flat,K9000,3,,Lusaka | makeni,https://sakilahomes.com/post/2284/3-bedroom--makeni--k-9000/
Flat,K8000,3,,Lusaka | salama park,https://sakilahomes.com/post/2285/3-bedroom--salama-park--k8000/
Flat,K7500,2,,Lusaka | chalala,https://sakilahomes.com/post/2286/2-bedroom--chalala--k7500/
Flat,K7000,3,,Lusaka | chalala,https://sakilahomes.com/post/2287/3-bedroom--chalala--k7000/
Flat,K6000,2,,Lusaka | chalala,https://sakilahomes.com/post/2288/2-bedroom-chalala--k6000/
Flat,K8500,3,,Lusaka | salama park,https://sakilahomes.com/post/2289/3-bedroom--salama-park--k8500/
house,K8500,3,,Lusaka | salama park,https://sakilahomes.com/post/2290/3-bedroom--salama-park--k8500/
house,K10000,3,,Lusaka | new kasama,https://sakilahomes.com/post/2291/3-bedroom--new-kasama--k10000/
Flat,K7000,2,,Lusaka | makeni,https://sakilahomes.com/post/2292/2-bedroom--makeni--k7000/
Flat,K10000,3,,Lusaka | libala-south,https://sakilahomes.com/post/2293/3-bedroom--libala-south--k10000/
Flat,K8500,3,,Lusaka | libala-south,https://sakilahomes.com/post/2294/3-bedroom--lilayi--k8500/
house,K8500,3,,Lusaka | salama park,https://sakilahomes.com/post/2295/3-bedroom--salama-park--k8500/
Flat,K7000,3,,Lusaka | chalala,https://sakilahomes.com/post/2296/3-bedroom--chalala--k7000/
Flat,K8000,2,,Lusaka | meanwood,https://sakilahomes.com/post/2297/2-bedroom--meanwood-ibex--k8000/
Flat,K5000,1,,Lusaka | avondale,https://sakilahomes.com/post/2298/1-bedroom--avondale--k5000/
house,K8500,3,,Lusaka | salama park,https://sakilahomes.com/post/2299/3-bedroom--salama-park--k8500/
Flat,K6500,2,,Lusaka | chalala,https://sakilahomes.com/post/2300/2-bedroom--chalala--k6500/
Flat,K5500,2,,Lusaka | lilayi,https://sakilahomes.com/post/2301/2-bedroom--lilayi--k5500/
bedsitter,K4500,1,,Lusaka | woodlands,https://sakilahomes.com/post/2302/bedsitter--woodlands--k4500/
Flat,K7000,3,,Lusaka | chalala,https://sakilahomes.com/post/2303/3-bedroom--chalala--k7000/
Flat,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/2304/2-bedroom--chalala--k5000/
Flat,K5500,3,,Lusaka | lilayi,https://sakilahomes.com/post/2305/3-bedroom-lilayi-k5500/
Flat,K5000,1,,Lusaka | woodlands,https://sakilahomes.com/post/2306/1-bedroom-woodlands-k5000/
Flat,K6000,2,,Lusaka | chalala,https://sakilahomes.com/post/2307/2-bedroom-chalala--k6000/
Flat,K6500,3,,Lusaka | chalala,https://sakilahomes.com/post/2308/3-bedroom-chalala--k6500/
Cottage,K3100,1,,Lusaka | lilayi,https://sakilahomes.com/post/2310/cottage-lilayi-k3100/
Flat,K7000,3,,Lusaka | chalala,https://sakilahomes.com/post/2311/3-bedroom-chalala--k7000/
Flat,K6000,3,,Lusaka | salama park,https://sakilahomes.com/post/2312/3-bedroom-salama-park--k6000/
Flat,K8000,2,,Lusaka | meanwood,https://sakilahomes.com/post/2313/2-bedroom-ibex-meandwood--k8000/
Flat,K7000,2,,Lusaka | libala-south,https://sakilahomes.com/post/2314/2-bedroom-libala-south--k7000/
Flat,K10000,3,,Lusaka | libala-south,https://sakilahomes.com/post/2315/3-bedroom--libala-south--k10000/
Flat,K8000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2333/2-bedroom--ibex-hill--k8000/
Flat,K7500,3,,Lusaka | meanwood,https://sakilahomes.com/post/2334/3-bedroom--ibex-meanwood--k7500/
bedsitter,K2600,1,,Lusaka | lilayi,https://sakilahomes.com/post/2335/bedsitter--lilayi--k2600/
house,K6500,3,,Lusaka | chalala,https://sakilahomes.com/post/2336/3-bedroom--chalala--k6500/
house,K5000,2,,Lusaka | chilenje,https://sakilahomes.com/post/2337/2-bedroom--chilenje--k5000/
Flat,K8000,2,,Lusaka | lilayi,https://sakilahomes.com/post/2338/2-bedroom--lilayi--k8000/
Flat,K6500,2,,Lusaka | chalala,https://sakilahomes.com/post/2339/2-bedroom-chalala--k6500/
bedsitter,K2500,1,,Lusaka | lilayi,https://sakilahomes.com/post/2341/bedsitter--lilayi--k2500/
Flat,K5000,2,,Lusaka | lilayi,https://sakilahomes.com/post/2342/2-bedroom--lilayi--k5000/
house,K10000,3,,Lusaka | makeni,https://sakilahomes.com/post/2343/3-bedroom-makeni--k10000/
Flat,K7000,2,,Lusaka | makeni,https://sakilahomes.com/post/2344/2-bedroom--makeni--k7000/
Flat,K4500,2,,Lusaka | chalala,https://sakilahomes.com/post/2345/2-bedroom-chalala--k4500/
Flat,K7000,3,,Lusaka | chalala,https://sakilahomes.com/post/2346/3-bedroom--chalala--k7000/
house,K8000,2,,Lusaka | chalala,https://sakilahomes.com/post/2347/2-bedroom--chalala--k8000/
Flat,K6500,2,,Lusaka | chalala,https://sakilahomes.com/post/2348/2-bedroom--chalala--k6500/
house,K4200,2,,Lusaka | makeni,https://sakilahomes.com/post/2349/2-bedroom--makeni--k4200/
Flat,K4000,2,,Lusaka | lilayi,https://sakilahomes.com/post/2350/2-bedroom--lilayi--k4000/
Office_Space,K15000,3,,Lusaka | kabulonga,https://sakilahomes.com/post/2351/office-space--kabulonga-k15000/
Flat,K5500,2,,Lusaka | lilayi,https://sakilahomes.com/post/2352/2-bedroom--lilayi--k5500/
Flat,K6500,3,,Lusaka | makeni,https://sakilahomes.com/post/2353/3-bedroom--makeni--k6500/
Flat,K10000,2,,Lusaka | kabulonga,https://sakilahomes.com/post/2354/2-bedroom--kabulonga-k10000/
house,K7500,3,,Lusaka | thorn park,https://sakilahomes.com/post/2355/3-bedroom--thornpark--k7500/
Flat,K4500,2,,Lusaka | chalala,https://sakilahomes.com/post/2356/2-bedroom--chalala--k4500/
house,K10000,4,,Lusaka | avondale,https://sakilahomes.com/post/2357/4-bedroom--avondale--k10000/
house,K8000,2,,Lusaka | chalala,https://sakilahomes.com/post/2358/2-bedroom--chalala--k8000/
Flat,K7000,3,,Lusaka | lilayi,https://sakilahomes.com/post/2359/3-bedroom--lilayi--k7000/
Flat,K9000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2360/2-bedroom--ibex-hill--k9000/
house,K8500,3,,Lusaka | new kasama,https://sakilahomes.com/post/2361/3-bedroom--new-kasama--k8500/
bedsitter,K2500,1,,Lusaka | chalala,https://sakilahomes.com/post/2362/bedsitter--chalala--k2500/
Flat,K5000,1,,Lusaka | lilayi,https://sakilahomes.com/post/2363/1-bedroom--lilayi--k5000/
Flat,K10000,3,,Lusaka | woodlands,https://sakilahomes.com/post/2364/3-bedroom--woodlands--k10000/
Flat,K6500,2,,Lusaka | woodlands,https://sakilahomes.com/post/2365/2-bedroom--woodlands--k6500/
Flat,K7000,3,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/2366/3-bedroom--meanwood-mutumbi--k7000/
house,K6500,2,,Lusaka | meanwood,https://sakilahomes.com/post/2367/2-bedroom--meanwood-ibex--k6500/
Flat,K5000,3,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/2384/3-bedroom--mean-wood-ndeke-k5000/
Flat,K7500,2,,Lusaka | chalala,https://sakilahomes.com/post/2385/2-bedroom-chalala-k7500/
house,K6000,3,,Lusaka | meanwood,https://sakilahomes.com/post/2386/3-bedroom--mean-wood-kumwena-k6000/
Flat,K6500,3,,Lusaka | chalala,https://sakilahomes.com/post/2387/3-bedroom--chalala--k6500/
Cottage,K3500,1,,Lusaka | new kasama,https://sakilahomes.com/post/2388/cottage-new-kasama--k3500/
Flat,K6500,2,,Lusaka | lilayi,https://sakilahomes.com/post/2389/2-bedroom-lilayi--k6500/
bedsitter,K3500,1,,Lusaka | chamba valley,https://sakilahomes.com/post/2390/bedsitter-chamba-valley--k3500/
Flat,K4500,2,,Lusaka | chalala,https://sakilahomes.com/post/2391/2-bedroom-chalala-k4500/
Flat,K6700,1,,Lusaka | kabulonga,https://sakilahomes.com/post/2392/1-bedroom-kabulonga--k6700/
Flat,K3500,2,,Lusaka | obama,https://sakilahomes.com/post/2393/2-bedroom--obama--k3500/
bedsitter,K4000,1,,Lusaka | avondale,https://sakilahomes.com/post/2394/bedsitter--avondale-k4000/
Flat,K5000,3,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/2395/3-bedroom-meanwood--k5000/
Flat,K7500,2,,Lusaka | chalala,https://sakilahomes.com/post/2396/2-bedroom--chalala--k7500/
Office_Space,K7000,2,,Lusaka | kalundu,https://sakilahomes.com/post/2397/office-space-kalundo-k7000/
Flat,K6500,3,,Lusaka | chalala,https://sakilahomes.com/post/2398/3-bedroom--chalala-k6500/
Flat,K3300,1,,Lusaka | chalala,https://sakilahomes.com/post/2399/1-bedroom-chalala-k3300/
Flat,K5000,2,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/2400/2-bedroom--meanwood-ndeke-k5000/
Flat,K4000,2,,Lusaka | meanwood,https://sakilahomes.com/post/2401/2-bedroom-meanwood-kamwena-k4000/
house,K8500,4,,Lusaka | makeni,https://sakilahomes.com/post/2402/4-bedroom--makeni--k8500/
Flat,K8000,3,,Lusaka | salama park,https://sakilahomes.com/post/2403/3-bedroom--salama-park--k8000/
Flat,K6500,2,,Lusaka | meanwood,https://sakilahomes.com/post/2404/2-bedroom-meanwood-chamba-valley-k6500/
Flat,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/2405/2-bedroom--chalala--k5000/
Flat,K7000,3,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/2406/3-bedroom--meanwood-mutumbi-k7000/
Flat,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/2407/2-bedroom--chalala--k5000/
Flat,K4500,2,,Lusaka | libala-south,https://sakilahomes.com/post/2408/2-bedroom--libala-south--k4500/
Flat,K6500,2,,Lusaka | new kasama,https://sakilahomes.com/post/2409/2-bedroom--new-kasama--k6500/
bedsitter,K2600,1,,Lusaka | lilayi,https://sakilahomes.com/post/2410/bedsitter--lilayi-k2600/
Flat,K7000,2,,Lusaka | silverest,https://sakilahomes.com/post/2411/2-bedroom--silverest-k7000/
Flat,K9000,3,,Lusaka | silverest,https://sakilahomes.com/post/2412/3-bedroom--silverest-k9000/
Flat,K7500,3,,Lusaka | chalala,https://sakilahomes.com/post/2413/3-bedroom--chalala--k7500/
Flat,K6000,2,,Lusaka | meanwood,https://sakilahomes.com/post/2414/2-bedroom-meanwood-ibex--k6000/
Flat,K7000,3,,Lusaka | chalala,https://sakilahomes.com/post/2415/3-bedroom--chalala--k7000/
Flat,K8500,2,,Lusaka | makeni,https://sakilahomes.com/post/2416/2-bedroom--makeni--k8500/
Flat,K3500,1,,Lusaka | chalala,https://sakilahomes.com/post/2417/1-bedroom-chalala-k3500/
house,K7000,3,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/2434/3-bedroom-mean-wood-ndeke--k7000/
Flat,K7500,2,,Lusaka | chalala,https://sakilahomes.com/post/2435/2-bedroom-chalala--k7500/
Flat,K7000,2,,Lusaka | libala-south,https://sakilahomes.com/post/2436/2-bedroom-libala-south--k7000/
Flat,K8000,3,,Lusaka | chalala,https://sakilahomes.com/post/2437/8000/
bedsitter,K5000,1,,Lusaka | kabulonga,https://sakilahomes.com/post/2438/bedsitter--kabulonga-k5000/
inside_room,K1500,1,,Lusaka | chamba valley,https://sakilahomes.com/post/2439/inside-room--chamba-valley--k1500/
house,K7500,3,,Lusaka | ibex hill,https://sakilahomes.com/post/2441/3-bedroom-ibex-hill--k7500/
Flat,K3200,1,,Lusaka | chalala,https://sakilahomes.com/post/2442/1-bedroom-chalala-k3200/
Flat,K7000,2,,Lusaka | libala-south,https://sakilahomes.com/post/2443/2-bedroom-libala-south--k7000/
Flat,K7000,2,,Lusaka | silverest,https://sakilahomes.com/post/2444/2-bedroom-silverest-k7000/
Flat,K5000,1,,Lusaka | Cheston,https://sakilahomes.com/post/2445/1-bedroom-chelston-k5000/
Flat,K6000,2,,Lusaka | waterfall,https://sakilahomes.com/post/2446/2-bedroom-waterfalls--k6000/
Flat,K7000,2,,Lusaka | chalala,https://sakilahomes.com/post/2447/2-bedroom-chalala--k7000/
house,K10000,3,,Lusaka | makeni,https://sakilahomes.com/post/2448/3-bedroom-makeni--k10000/
bedsitter,K3000,1,,Lusaka | chalala,https://sakilahomes.com/post/2449/bedsitter--chalala-k3000/
Flat,K10000,3,,Lusaka | meanwood,https://sakilahomes.com/post/2450/3-bedroom-ibex-mean-wood-k10000/
Flat,K7500,2,,Lusaka | chalala,https://sakilahomes.com/post/2451/2-bedroom-chalala--k7500/
house,K3700,1,,Lusaka | chalala,https://sakilahomes.com/post/2452/1-bedroom-chalala-k3700/
Flat,K6500,2,,Lusaka | chalala,https://sakilahomes.com/post/2453/2-bedroom-chalala--k6500/
Flat,K5200,2,,Lusaka | chalala,https://sakilahomes.com/post/2454/2-bedroom-chalala-k5200/
Flat,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/2455/2-bedroom-chalala--k5000/
Flat,K7000,2,,Lusaka | lilayi,https://sakilahomes.com/post/2456/2-bedroom-lilayi--k7000/
Flat,K7100,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2457/2-bedroom-ibex-hill--k7100/
Flat,K9000,3,,Lusaka | chalala,https://sakilahomes.com/post/2458/3-bedroom--chalala--k9000/
Flat,K7500,2,,Lusaka | salama park,https://sakilahomes.com/post/2459/2-bedroom-salama-park--k7500/
house,K8500,3,,Lusaka | libala-south,https://sakilahomes.com/post/2460/3-bedroom-libala-south--k8500/
bedsitter,K2600,1,,Lusaka | lilayi,https://sakilahomes.com/post/2461/bedsitter--lilayi-k2600/
Flat,K8800,3,,Lusaka | Northmead,https://sakilahomes.com/post/2462/3-bedroom-northmead-k8800/
inside_room,K2000,1,,Lusaka | chamba valley,https://sakilahomes.com/post/2464/inside-room--chamba-valley--k2000/
Flat,K7500,2,,Lusaka | salama park,https://sakilahomes.com/post/2465/2-bedroom-salama-park--k7500/
house,K4000,3,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/2466/3-bedroom-meanwood-ndeke--k4000/
Flat,K6500,2,,Lusaka | woodlands,https://sakilahomes.com/post/2467/2-bedroom-woodlands-k6500/
Flat,K7000,3,,Lusaka | lilayi,https://sakilahomes.com/post/2468/3-bedroom-lilayi-k7000/
house,K10000,3,,Lusaka | chalala,https://sakilahomes.com/post/2469/3-bedroom-chalala--k10000/
house,K5000,2,,Lusaka | makeni,https://sakilahomes.com/post/2486/2-bedroom--makeni--k5000/
Flat,K7000,2,,Lusaka | new kasama,https://sakilahomes.com/post/2487/2-bedroom--new-kasama--k7000/
Flat,K10000,1,,Lusaka | ibex hill,https://sakilahomes.com/post/2488/1-bedroom--ibex-hill--k10000/
inside_room,K2000,1,,Lusaka | makeni,https://sakilahomes.com/post/2489/inside-room--makeni--k2000/
house,K7500,2,,Lusaka | makeni,https://sakilahomes.com/post/2490/2-bedroom-makeni--k7500/
Flat,K7000,3,,Lusaka | chalala,https://sakilahomes.com/post/2491/2-bedroom-chalala--k7000/
bedsitter,K3500,1,,Lusaka | chamba valley,https://sakilahomes.com/post/2492/bedsitter--chamba-valley-k3500/
Flat,K6500,2,,Lusaka | woodlands,https://sakilahomes.com/post/2493/2-bedroom-woodlands--k6500/
Flat,K6000,3,,Lusaka | ibex hill,https://sakilahomes.com/post/2494/3-bedroom-ibex-hill--k6000/
Flat,K10000,3,,Lusaka | chalala,https://sakilahomes.com/post/2495/3-bedroom-chalala--k10000/
Flat,K7500,2,,Lusaka | libala-south,https://sakilahomes.com/post/2496/2-bedroom-libala-south--k7500/
Flat,K8000,2,,Lusaka | lilayi,https://sakilahomes.com/post/2497/2-bedroom-lilayi-k8000/
Flat,K8500,3,,Lusaka | chalala,https://sakilahomes.com/post/2498/3-bedroom-chalala-k8500/
inside_room,K2000,1,,Lusaka | kaunda_square,https://sakilahomes.com/post/2499/inside-room--kaunda-square-k2000/
inside_room,K1600,1,,Lusaka | kabwata,https://sakilahomes.com/post/2500/inside-room--kabwata-k1600/
Flat,K5000,1,,Lusaka | makeni,https://sakilahomes.com/post/2501/1-bedroom-makeni--k5000/
Flat,K9500,3,,Lusaka | meanwood,https://sakilahomes.com/post/2502/3-bedroom-ibex-meanwood--k9500/
Flat,K4500,2,,Lusaka | libala-south,https://sakilahomes.com/post/2503/2-bedroom-libala-south--k4500/
Flat,K4000,2,,Lusaka | lilayi,https://sakilahomes.com/post/2504/2-bedroom-lilayi--k4000/
bedsitter,K2800,1,,Lusaka | libala,https://sakilahomes.com/post/2505/bedsitter--libala-k2800/
Flat,K10000,3,,Lusaka | lilayi,https://sakilahomes.com/post/2506/3-bedroom-lilayi-k10000/
house,K6000,2,,Lusaka | chamba valley,https://sakilahomes.com/post/2507/2-bedroom-chamba-valley--k6000/
Flat,K6000,2,,Lusaka | lilayi,https://sakilahomes.com/post/2508/2-bedroom-lilayi--k6000/
house,K10000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2509/2-bedroom--ibex-hill--k10000/
Flat,K4500,2,,Lusaka | chalala,https://sakilahomes.com/post/2510/2-bedroom--chalala-k4500/
